player_id,player_name,quarter,score
1737,Nazr Mohammed,1,1
1891,Jason Terry,1,1
1899,James Posey,1,2
673,Alan Henderson,1,2
673,Alan Henderson,1,2
673,Alan Henderson,1,2
1891,Jason Terry,1,3
384,Calbert Cheaney,1,2
689,Theo Ratliff,1,0
469,Jamal Mashburn,1,2
947,Allen Iverson,1,2
136,P.J. Brown,1,2
248,George Lynch,1,2
922,Elden Campbell,1,1
922,Elden Campbell,1,1
248,George Lynch,1,1
243,Aaron McKie,1,2
922,Elden Campbell,1,2
238,Tyrone Hill,1,1
238,Tyrone Hill,1,1
243,Aaron McKie,1,2
133,David Wesley,1,2
248,George Lynch,1,2
1088,Chucky Atkins,1,3
179,Bryant Stith,1,2
711,Jerry Stackhouse,1,1
711,Jerry Stackhouse,1,1
711,Jerry Stackhouse,1,3
711,Jerry Stackhouse,1,2
179,Bryant Stith,1,1
179,Bryant Stith,1,1
677,Eric Williams,1,2
1112,Ben Wallace,1,2
179,Bryant Stith,1,3
937,Scottie Pippen,1,2
937,Scottie Pippen,1,1
121,Patrick Ewing,1,2
937,Scottie Pippen,1,2
56,Gary Payton,1,3
120,Steven Smith,1,3
1740,Rashard Lewis,1,3
278,Stacey Augmon,1,1
739,Rasheed Wallace,1,0
185,Chris Webber,1,0
1719,Bonzi Wells,1,0
124,Vlade Divac,1,1
757,Damon Stoudamire,1,2
757,Damon Stoudamire,1,2
185,Chris Webber,1,2
717,Arvydas Sabonis,1,2
1715,Jason Williams,1,2
1719,Bonzi Wells,1,2
57,Doug Christie,1,2
1719,Bonzi Wells,1,2
178,Olden Polynice,1,0
922,Elden Campbell,1,2
136,P.J. Brown,1,2
304,John Stockton,1,2
923,Donyell Marshall,1,2
923,Donyell Marshall,1,1
136,P.J. Brown,1,0
133,David Wesley,1,3
923,Donyell Marshall,1,2
2084,Chris Porter,1,0
275,Allan Houston,1,2
84,Latrell Sprewell,1,2
302,Mookie Blaylock,1,2
84,Latrell Sprewell,1,2
1712,Antawn Jamison,1,2
228,Adam Keefe,1,2
275,Allan Houston,1,2
1502,Adonal Foyle,1,2
913,Larry Johnson,1,2
896,Tim Hardaway,1,0
224,Eddie Jones,1,2
947,Allen Iverson,1,2
896,Tim Hardaway,1,3
248,George Lynch,1,2
193,Anthony Mason,1,2
947,Allen Iverson,1,2
947,Allen Iverson,1,1
947,Allen Iverson,1,1
947,Allen Iverson,1,1
376,Eric Montross,1,3
383,Kendall Gill,1,1
383,Kendall Gill,1,1
711,Jerry Stackhouse,1,2
950,Stephon Marbury,1,2
711,Jerry Stackhouse,1,3
1536,Stephen Jackson,1,3
711,Jerry Stackhouse,1,1
711,Jerry Stackhouse,1,1
376,Eric Montross,1,2
950,Stephon Marbury,1,1
950,Stephon Marbury,1,1
688,Michael Curry,1,1
688,Michael Curry,1,1
711,Jerry Stackhouse,1,2
53,Mario Elie,1,2
304,John Stockton,1,1
339,Tom Gugliotta,1,0
317,John Starks,1,1
339,Tom Gugliotta,1,2
923,Donyell Marshall,1,2
252,Karl Malone,1,2
252,Karl Malone,1,2
1890,Shawn Marion,1,2
317,John Starks,1,2
1890,Shawn Marion,1,2
252,Karl Malone,1,2
947,Allen Iverson,1,1
281,Scott Williams,1,0
208,Sam Cassell,1,2
951,Ray Allen,1,2
299,Glenn Robinson,1,2
947,Allen Iverson,1,3
248,George Lynch,1,1
761,Matt Geiger,1,2
947,Allen Iverson,1,0
89,Nick Van Exel,1,2
349,Mark Jackson,1,1
1899,James Posey,1,0
1899,James Posey,1,1
702,Voshon Lenard,1,2
89,Nick Van Exel,1,2
686,Antonio McDyess,1,2
686,Antonio McDyess,1,1
1713,Vince Carter,1,2
89,Nick Van Exel,1,1
722,Corliss Williamson,1,2
349,Mark Jackson,1,2
702,Voshon Lenard,1,2
1899,James Posey,1,1
1899,James Posey,1,1
711,Jerry Stackhouse,1,0
754,Jim Jackson,1,2
693,Joe Smith,1,2
1538,Cedric Henderson,1,2
711,Jerry Stackhouse,1,2
1538,Cedric Henderson,1,2
711,Jerry Stackhouse,1,1
344,Dana Barros,1,2
1538,Cedric Henderson,1,2
711,Jerry Stackhouse,1,1
711,Jerry Stackhouse,1,1
2036,Chris Mihm,1,2
711,Jerry Stackhouse,1,1
711,Jerry Stackhouse,1,1
344,Dana Barros,1,2
1717,Dirk Nowitzki,1,3
965,Derek Fisher,1,2
762,Shawn Bradley,1,2
1717,Dirk Nowitzki,1,2
714,Michael Finley,1,0
270,Horace Grant,1,0
714,Michael Finley,1,0
406,Shaquille O'Neal,1,0
959,Steve Nash,1,0
965,Derek Fisher,1,0
270,Horace Grant,1,2
299,Glenn Robinson,1,0
976,Jeff McInnis,1,2
299,Glenn Robinson,1,2
2032,Darius Miles,1,2
2047,Quentin Richardson,1,2
951,Ray Allen,1,3
951,Ray Allen,1,0
976,Jeff McInnis,1,0
2047,Quentin Richardson,1,2
208,Sam Cassell,1,2
980,Zydrunas Ilgauskas,1,1
221,Clar. Weatherspoon,1,0
980,Zydrunas Ilgauskas,1,2
238,Tyrone Hill,1,2
980,Zydrunas Ilgauskas,1,2
248,George Lynch,1,3
221,Clar. Weatherspoon,1,2
248,George Lynch,1,2
980,Zydrunas Ilgauskas,1,2
84,Latrell Sprewell,1,5
84,Latrell Sprewell,1,2
87,Dikembe Mutombo,1,1
87,Dikembe Mutombo,1,1
754,Jim Jackson,1,2
703,Kurt Thomas,1,2
754,Jim Jackson,1,2
913,Larry Johnson,1,2
87,Dikembe Mutombo,1,2
1715,Jason Williams,1,4
185,Chris Webber,1,2
998,Mark Pope,1,2
978,Peja Stojakovic,1,2
951,Ray Allen,1,2
299,Glenn Robinson,1,2
208,Sam Cassell,1,1
208,Sam Cassell,1,1
185,Chris Webber,1,2
998,Mark Pope,1,2
208,Sam Cassell,1,2
185,Chris Webber,1,1
185,Chris Webber,1,1
1887,Wally Szczerbiak,1,2
708,Kevin Garnett,1,2
2035,DerMarr Johnson,1,3
708,Kevin Garnett,1,2
324,Anthony Peeler,1,2
754,Jim Jackson,1,3
1887,Wally Szczerbiak,1,1
1887,Wally Szczerbiak,1,1
2035,DerMarr Johnson,1,2
947,Allen Iverson,1,1
2034,Mike Miller,1,0
1503,Tracy McGrady,1,1
1503,Tracy McGrady,1,1
238,Tyrone Hill,1,2
1503,Tracy McGrady,1,2
947,Allen Iverson,1,3
692,Andrew DeClercq,1,2
353,Darrell Armstrong,1,1
947,Allen Iverson,1,1
947,Allen Iverson,1,1
258,Brian Grant,1,2
224,Eddie Jones,1,2
1503,Tracy McGrady,1,2
193,Anthony Mason,1,2
193,Anthony Mason,1,1
1477,Bruce Bowen,1,1
1477,Bruce Bowen,1,1
1503,Tracy McGrady,1,2
1503,Tracy McGrady,1,3
353,Darrell Armstrong,1,2
406,Shaquille O'Neal,1,4
764,David Robinson,1,2
406,Shaquille O'Neal,1,1
1495,Tim Duncan,1,2
345,Terry Porter,1,0
1507,Derek Anderson,1,1
1507,Derek Anderson,1,1
977,Kobe Bryant,1,2
764,David Robinson,1,2
317,John Starks,1,0
935,Bryon Russell,1,2
304,John Stockton,1,2
970,Othella Harrington,1,2
970,Othella Harrington,1,2
304,John Stockton,1,2
317,John Starks,1,2
970,Othella Harrington,1,2
317,John Starks,1,2
128,David Benoit,1,2
1710,Mike Bibby,1,2
1722,Michael Dickerson,1,2
754,Jim Jackson,1,0
87,Dikembe Mutombo,1,2
754,Jim Jackson,1,2
2035,DerMarr Johnson,1,2
441,Lamond Murray,1,2
1891,Jason Terry,1,2
953,Lorenzen Wright,1,2
1889,Andre Miller,1,2
953,Lorenzen Wright,1,2
441,Lamond Murray,1,2
1714,Robert Traylor,1,2
754,Jim Jackson,1,2
708,Kevin Garnett,1,2
213,Antonio Davis,1,2
1887,Wally Szczerbiak,1,2
1725,Rasho Nesterovic,1,2
213,Antonio Davis,1,2
213,Antonio Davis,1,2
708,Kevin Garnett,1,2
213,Antonio Davis,1,1
1497,Chauncey Billups,1,1
1497,Chauncey Billups,1,1
1713,Vince Carter,1,1
1713,Vince Carter,1,1
688,Michael Curry,1,0
252,Karl Malone,1,2
935,Bryon Russell,1,3
711,Jerry Stackhouse,1,2
966,Jerome Williams,1,2
178,Olden Polynice,1,2
711,Jerry Stackhouse,1,2
711,Jerry Stackhouse,1,1
317,John Starks,1,2
711,Jerry Stackhouse,1,1
193,Anthony Mason,1,0
1885,Lamar Odom,1,2
224,Eddie Jones,1,2
685,Cherokee Parks,1,1
685,Cherokee Parks,1,1
685,Cherokee Parks,1,2
1885,Lamar Odom,1,2
1709,Michael Olowokandi,1,2
258,Brian Grant,1,2
714,Michael Finley,1,2
2054,Jake Tsakalidis,1,2
436,Juwan Howard,1,2
436,Juwan Howard,1,1
436,Juwan Howard,1,1
53,Mario Elie,1,2
959,Steve Nash,1,2
1890,Shawn Marion,1,2
1717,Dirk Nowitzki,1,2
1890,Shawn Marion,1,2
1890,Shawn Marion,1,2
436,Juwan Howard,1,2
238,Tyrone Hill,1,2
243,Aaron McKie,1,1
243,Aaron McKie,1,1
248,George Lynch,1,2
727,Eric Snow,1,2
1882,Elton Brand,1,2
1897,Metta World Peace,1,1
1897,Metta World Peace,1,1
2062,A.J. Guyton,1,2
248,George Lynch,1,1
248,George Lynch,1,1
761,Matt Geiger,1,2
697,Fred Hoiberg,1,1
761,Matt Geiger,1,2
2062,A.J. Guyton,1,2
1000,Shandon Anderson,1,0
1713,Vince Carter,1,2
2050,Morris Peterson,1,2
1749,Cuttino Mobley,1,3
1713,Vince Carter,1,3
1903,Kenny Thomas,1,2
1000,Shandon Anderson,1,2
788,Kevin Willis,1,1
788,Kevin Willis,1,1
1737,Nazr Mohammed,1,1
1722,Michael Dickerson,1,0
1737,Nazr Mohammed,1,1
949,Shareef Abdur-Rahim,1,2
949,Shareef Abdur-Rahim,1,1
949,Shareef Abdur-Rahim,1,1
1510,Brevin Knight,1,2
1891,Jason Terry,1,2
236,Kevin Edwards,1,2
1891,Jason Terry,1,1
1891,Jason Terry,1,2
389,Toni Kukoc,1,2
2069,Hanno Mottola,1,2
1891,Jason Terry,1,1
2069,Hanno Mottola,1,2
223,Bill Curley,1,4
1503,Tracy McGrady,1,2
1503,Tracy McGrady,1,2
1531,Marc Jackson,1,2
1503,Tracy McGrady,1,2
1503,Tracy McGrady,1,1
1531,Marc Jackson,1,0
1720,Michael Doleac,1,0
1503,Tracy McGrady,1,2
1712,Antawn Jamison,1,2
1720,Michael Doleac,1,1
1720,Michael Doleac,1,1
1712,Antawn Jamison,1,1
1712,Antawn Jamison,1,1
2034,Mike Miller,1,2
1716,Larry Hughes,1,5
764,David Robinson,1,2
764,David Robinson,1,1
1495,Tim Duncan,1,2
302,Mookie Blaylock,1,2
1716,Larry Hughes,1,2
1712,Antawn Jamison,1,2
1712,Antawn Jamison,1,2
422,Avery Johnson,1,2
990,Malik Rose,1,2
297,Alonzo Mourning,1,1
951,Ray Allen,1,2
1853,Anthony Carter,1,2
299,Glenn Robinson,1,2
297,Alonzo Mourning,1,2
281,Scott Williams,1,2
297,Alonzo Mourning,1,2
1853,Anthony Carter,1,0
105,Dan Majerle,1,3
299,Glenn Robinson,1,1
299,Glenn Robinson,1,1
193,Anthony Mason,1,2
905,Dale Davis,1,1
467,Jason Kidd,1,0
739,Rasheed Wallace,1,0
2091,Daniel Santiago,1,0
1890,Shawn Marion,1,2
937,Scottie Pippen,1,1
1890,Shawn Marion,1,2
937,Scottie Pippen,1,2
431,Shawn Kemp,1,2
361,Clifford Robinson,1,2
757,Damon Stoudamire,1,2
361,Clifford Robinson,1,1
361,Clifford Robinson,1,1
467,Jason Kidd,1,2
1730,Brian Skinner,1,4
15,Eric Piatkowski,1,3
1892,Trajan Langdon,1,2
1709,Michael Olowokandi,1,2
2036,Chris Mihm,1,2
1889,Andre Miller,1,2
1885,Lamar Odom,1,2
1538,Cedric Henderson,1,2
951,Ray Allen,1,4
469,Jamal Mashburn,1,2
299,Glenn Robinson,1,3
469,Jamal Mashburn,1,1
469,Jamal Mashburn,1,1
281,Scott Williams,1,1
281,Scott Williams,1,1
469,Jamal Mashburn,1,3
208,Sam Cassell,1,1
208,Sam Cassell,1,2
469,Jamal Mashburn,1,2
136,P.J. Brown,1,1
136,P.J. Brown,1,1
1882,Elton Brand,1,0
1897,Metta World Peace,1,2
1500,Ron Mercer,1,2
1477,Bruce Bowen,1,3
1882,Elton Brand,1,1
1802,Brad Miller,1,2
193,Anthony Mason,1,2
1897,Metta World Peace,1,2
193,Anthony Mason,1,2
1500,Ron Mercer,1,2
1477,Bruce Bowen,1,1
1477,Bruce Bowen,1,1
1882,Elton Brand,1,2
238,Tyrone Hill,1,0
1891,Jason Terry,1,3
947,Allen Iverson,1,1
947,Allen Iverson,1,1
1891,Jason Terry,1,1
947,Allen Iverson,1,2
248,George Lynch,1,2
389,Toni Kukoc,1,2
1891,Jason Terry,1,2
238,Tyrone Hill,1,2
389,Toni Kukoc,1,2
87,Dikembe Mutombo,1,2
947,Allen Iverson,1,2
1802,Brad Miller,1,1
711,Jerry Stackhouse,1,1
1500,Ron Mercer,1,2
711,Jerry Stackhouse,1,2
1882,Elton Brand,1,2
2043,Mateen Cleaves,1,2
693,Joe Smith,1,2
1882,Elton Brand,1,2
369,Charlie Ward,1,2
275,Allan Houston,1,2
1501,Tim Thomas,1,2
1501,Tim Thomas,1,1
913,Larry Johnson,1,2
948,Marcus Camby,1,2
275,Allan Houston,1,2
911,Ervin Johnson,1,2
951,Ray Allen,1,2
436,Juwan Howard,1,4
393,Rod Strickland,1,1
393,Rod Strickland,1,1
1536,Stephen Jackson,1,2
1536,Stephen Jackson,1,1
950,Stephon Marbury,1,2
1751,Jahidi White,1,2
383,Kendall Gill,1,2
2030,Kenyon Martin,1,0
1715,Jason Williams,1,0
252,Karl Malone,1,2
252,Karl Malone,1,2
57,Doug Christie,1,1
57,Doug Christie,1,1
304,John Stockton,1,2
185,Chris Webber,1,2
185,Chris Webber,1,2
317,John Starks,1,2
243,Aaron McKie,1,4
317,John Starks,1,2
935,Bryon Russell,1,1
935,Bryon Russell,1,1
248,George Lynch,1,1
248,George Lynch,1,1
304,John Stockton,1,2
689,Theo Ratliff,1,2
317,John Starks,1,2
689,Theo Ratliff,1,2
689,Theo Ratliff,1,1
252,Karl Malone,1,2
679,Jason Caffey,1,4
1802,Brad Miller,1,2
679,Jason Caffey,1,2
1802,Brad Miller,1,2
1802,Brad Miller,1,2
281,Scott Williams,1,2
208,Sam Cassell,1,2
1802,Brad Miller,1,2
1802,Brad Miller,1,1
1802,Brad Miller,1,0
299,Glenn Robinson,1,0
1724,Bryce Drew,1,1
1724,Bryce Drew,1,2
947,Allen Iverson,1,2
947,Allen Iverson,1,2
891,Charles Oakley,1,2
947,Allen Iverson,1,2
1713,Vince Carter,1,2
243,Aaron McKie,1,2
238,Tyrone Hill,1,2
248,George Lynch,1,2
248,George Lynch,1,1
213,Antonio Davis,1,1
213,Antonio Davis,1,1
243,Aaron McKie,1,2
1713,Vince Carter,1,2
248,George Lynch,1,2
1928,Todd MacCulloch,1,2
213,Antonio Davis,1,2
947,Allen Iverson,1,2
686,Antonio McDyess,1,0
270,Horace Grant,1,2
1899,James Posey,1,2
686,Antonio McDyess,1,2
977,Kobe Bryant,1,1
977,Kobe Bryant,1,1
686,Antonio McDyess,1,2
89,Nick Van Exel,1,2
216,Brian Shaw,1,2
89,Nick Van Exel,1,3
323,Greg Foster,1,2
89,Nick Van Exel,1,2
977,Kobe Bryant,1,2
165,Hakeem Olajuwon,1,3
165,Hakeem Olajuwon,1,1
133,David Wesley,1,2
469,Jamal Mashburn,1,2
1508,Maurice Taylor,1,2
922,Elden Campbell,1,2
1883,Steve Francis,1,2
133,David Wesley,1,2
1508,Maurice Taylor,1,2
165,Hakeem Olajuwon,1,1
469,Jamal Mashburn,1,2
165,Hakeem Olajuwon,1,2
121,Patrick Ewing,1,8
165,Hakeem Olajuwon,1,2
56,Gary Payton,1,2
165,Hakeem Olajuwon,1,2
165,Hakeem Olajuwon,1,2
1740,Rashard Lewis,1,3
1739,Ruben Patterson,1,1
1005,Walt Williams,1,1
165,Hakeem Olajuwon,1,2
121,Patrick Ewing,1,2
446,Lucious Harris,1,2
446,Lucious Harris,1,1
2030,Kenyon Martin,1,2
1739,Ruben Patterson,1,2
699,Brent Barry,1,1
950,Stephon Marbury,1,1
2030,Kenyon Martin,1,2
221,Clar. Weatherspoon,1,0
221,Clar. Weatherspoon,1,1
221,Clar. Weatherspoon,1,2
1723,Matt Harpring,1,2
980,Zydrunas Ilgauskas,1,1
959,Steve Nash,1,3
1723,Matt Harpring,1,2
458,Howard Eisley,1,3
714,Michael Finley,1,2
980,Zydrunas Ilgauskas,1,2
979,Jermaine O'Neal,1,0
397,Reggie Miller,1,2
238,Tyrone Hill,1,2
243,Aaron McKie,1,1
243,Aaron McKie,1,1
979,Jermaine O'Neal,1,2
696,Travis Best,1,1
696,Travis Best,1,1
689,Theo Ratliff,1,2
397,Reggie Miller,1,3
947,Allen Iverson,1,2
1506,Austin Croshere,1,3
397,Reggie Miller,1,2
689,Theo Ratliff,1,2
1506,Austin Croshere,1,2
978,Peja Stojakovic,1,0
685,Cherokee Parks,1,2
57,Doug Christie,1,1
15,Eric Piatkowski,1,1
1513,Scot Pollard,1,2
1709,Michael Olowokandi,1,2
978,Peja Stojakovic,1,2
1513,Scot Pollard,1,1
976,Jeff McInnis,1,0
970,Othella Harrington,1,2
948,Marcus Camby,1,2
779,Glen Rice,1,2
84,Latrell Sprewell,1,2
949,Shareef Abdur-Rahim,1,2
275,Allan Houston,1,1
1710,Mike Bibby,1,2
1710,Mike Bibby,1,1
275,Allan Houston,1,1
275,Allan Houston,1,1
28,Doug West,1,2
275,Allan Houston,1,2
959,Steve Nash,1,2
959,Steve Nash,1,2
1890,Shawn Marion,1,2
467,Jason Kidd,1,2
762,Shawn Bradley,1,2
714,Michael Finley,1,1
714,Michael Finley,1,1
467,Jason Kidd,1,2
714,Michael Finley,1,2
339,Tom Gugliotta,1,2
1717,Dirk Nowitzki,1,2
1717,Dirk Nowitzki,1,2
714,Michael Finley,1,2
714,Michael Finley,1,3
714,Michael Finley,1,2
467,Jason Kidd,1,1
467,Jason Kidd,1,1
959,Steve Nash,1,3
1505,Tariq Abdul-Wahad,1,0
201,Chris Dudley,1,1
1899,James Posey,1,1
1721,Keon Clark,1,2
1890,Shawn Marion,1,2
1890,Shawn Marion,1,2
361,Clifford Robinson,1,2
1890,Shawn Marion,1,2
1733,Al Harrington,1,0
948,Marcus Camby,1,2
696,Travis Best,1,1
696,Travis Best,1,1
84,Latrell Sprewell,1,2
979,Jermaine O'Neal,1,2
275,Allan Houston,1,2
703,Kurt Thomas,1,2
1733,Al Harrington,1,2
275,Allan Houston,1,2
979,Jermaine O'Neal,1,2
948,Marcus Camby,1,0
913,Larry Johnson,1,1
913,Larry Johnson,1,1
1000,Shandon Anderson,1,2
1883,Steve Francis,1,3
84,Latrell Sprewell,1,2
948,Marcus Camby,1,1
1005,Walt Williams,1,3
913,Larry Johnson,1,2
913,Larry Johnson,1,1
913,Larry Johnson,1,1
913,Larry Johnson,1,1
935,Bryon Russell,1,0
1495,Tim Duncan,1,1
317,John Starks,1,0
1495,Tim Duncan,1,1
1495,Tim Duncan,1,1
1495,Tim Duncan,1,2
251,Sean Elliott,1,2
422,Avery Johnson,1,2
252,Karl Malone,1,2
422,Avery Johnson,1,2
1507,Derek Anderson,1,2
935,Bryon Russell,1,3
1495,Tim Duncan,1,2
208,Sam Cassell,1,0
951,Ray Allen,1,3
1712,Antawn Jamison,1,2
1712,Antawn Jamison,1,1
951,Ray Allen,1,2
208,Sam Cassell,1,2
947,Allen Iverson,1,3
947,Allen Iverson,1,1
978,Peja Stojakovic,1,3
243,Aaron McKie,1,2
243,Aaron McKie,1,2
185,Chris Webber,1,2
248,George Lynch,1,3
978,Peja Stojakovic,1,2
1508,Maurice Taylor,1,4
258,Brian Grant,1,1
258,Brian Grant,1,1
165,Hakeem Olajuwon,1,2
1508,Maurice Taylor,1,1
1508,Maurice Taylor,1,1
896,Tim Hardaway,1,2
165,Hakeem Olajuwon,1,2
1477,Bruce Bowen,1,3
193,Anthony Mason,1,2
788,Kevin Willis,1,3
2047,Quentin Richardson,1,2
1709,Michael Olowokandi,1,0
1713,Vince Carter,1,0
2047,Quentin Richardson,1,0
1713,Vince Carter,1,0
2047,Quentin Richardson,1,0
1885,Lamar Odom,1,2
1709,Michael Olowokandi,1,1
1709,Michael Olowokandi,1,1
1709,Michael Olowokandi,1,1
1709,Michael Olowokandi,1,1
976,Jeff McInnis,1,2
1885,Lamar Odom,1,2
1713,Vince Carter,1,2
1709,Michael Olowokandi,1,2
2032,Darius Miles,1,2
349,Mark Jackson,1,2
2032,Darius Miles,1,2
753,Randy Brown,1,4
1718,Paul Pierce,1,1
1718,Paul Pierce,1,1
948,Marcus Camby,1,2
275,Allan Houston,1,3
369,Charlie Ward,1,1
1718,Paul Pierce,1,2
913,Larry Johnson,1,1
1718,Paul Pierce,1,0
179,Bryant Stith,1,1
1891,Jason Terry,1,2
2035,DerMarr Johnson,1,2
980,Zydrunas Ilgauskas,1,2
673,Alan Henderson,1,2
221,Clar. Weatherspoon,1,2
2035,DerMarr Johnson,1,2
1891,Jason Terry,1,1
1889,Andre Miller,1,2
1506,Austin Croshere,1,0
1506,Austin Croshere,1,1
208,Sam Cassell,1,0
1506,Austin Croshere,1,0
696,Travis Best,1,2
208,Sam Cassell,1,2
208,Sam Cassell,1,1
696,Travis Best,1,2
208,Sam Cassell,1,2
696,Travis Best,1,1
696,Travis Best,1,1
208,Sam Cassell,1,2
979,Jermaine O'Neal,1,2
979,Jermaine O'Neal,1,2
979,Jermaine O'Neal,1,1
696,Travis Best,1,2
935,Bryon Russell,1,3
935,Bryon Russell,1,2
935,Bryon Russell,1,2
977,Kobe Bryant,1,1
977,Kobe Bryant,1,2
406,Shaquille O'Neal,1,2
252,Karl Malone,1,2
252,Karl Malone,1,1
252,Karl Malone,1,1
406,Shaquille O'Neal,1,2
406,Shaquille O'Neal,1,2
121,Patrick Ewing,1,4
1712,Antawn Jamison,1,2
121,Patrick Ewing,1,2
1740,Rashard Lewis,1,2
682,Bob Sura,1,2
1739,Ruben Patterson,1,2
56,Gary Payton,1,2
1712,Antawn Jamison,1,2
977,Kobe Bryant,1,2
717,Arvydas Sabonis,1,1
717,Arvydas Sabonis,1,1
270,Horace Grant,1,2
757,Damon Stoudamire,1,2
406,Shaquille O'Neal,1,1
406,Shaquille O'Neal,1,1
937,Scottie Pippen,1,1
296,Rick Fox,1,3
739,Rasheed Wallace,1,2
739,Rasheed Wallace,1,2
296,Rick Fox,1,3
950,Stephon Marbury,1,2
1882,Elton Brand,1,2
950,Stephon Marbury,1,2
1915,Evan Eschmeyer,1,2
697,Fred Hoiberg,1,2
950,Stephon Marbury,1,2
2033,Marcus Fizer,1,2
950,Stephon Marbury,1,2
680,John Amaechi,1,3
680,John Amaechi,1,2
1718,Paul Pierce,1,2
1718,Paul Pierce,1,1
1718,Paul Pierce,1,1
353,Darrell Armstrong,1,3
1499,Tony Battie,1,1
1503,Tracy McGrady,1,2
72,Kenny Anderson,1,2
692,Andrew DeClercq,1,2
251,Sean Elliott,1,5
1717,Dirk Nowitzki,1,2
1507,Derek Anderson,1,2
1507,Derek Anderson,1,1
1495,Tim Duncan,1,2
1495,Tim Duncan,1,1
714,Michael Finley,1,2
317,John Starks,1,2
317,John Starks,1,2
1544,Chris Crawford,1,2
1891,Jason Terry,1,1
923,Donyell Marshall,1,0
389,Toni Kukoc,1,1
317,John Starks,1,2
1891,Jason Terry,1,1
1891,Jason Terry,1,1
252,Karl Malone,1,2
1544,Chris Crawford,1,2
255,Grant Hill,1,1
255,Grant Hill,1,1
947,Allen Iverson,1,2
690,Don Reid,1,2
689,Theo Ratliff,1,2
255,Grant Hill,1,2
947,Allen Iverson,1,2
255,Grant Hill,1,2
238,Tyrone Hill,1,1
238,Tyrone Hill,1,1
353,Darrell Armstrong,1,1
353,Darrell Armstrong,1,1
689,Theo Ratliff,1,2
947,Allen Iverson,1,2
2034,Mike Miller,1,2
1503,Tracy McGrady,1,2
947,Allen Iverson,1,2
1503,Tracy McGrady,1,2
238,Tyrone Hill,1,2
947,Allen Iverson,1,2
689,Theo Ratliff,1,2
947,Allen Iverson,1,1
947,Allen Iverson,1,1
692,Andrew DeClercq,1,2
689,Theo Ratliff,1,1
689,Theo Ratliff,1,1
238,Tyrone Hill,1,2
1499,Tony Battie,1,4
133,David Wesley,1,2
469,Jamal Mashburn,1,2
922,Elden Campbell,1,2
179,Bryant Stith,1,2
952,Antoine Walker,1,1
952,Antoine Walker,1,1
952,Antoine Walker,1,2
133,David Wesley,1,2
179,Bryant Stith,1,2
937,Scottie Pippen,1,1
937,Scottie Pippen,1,1
757,Damon Stoudamire,1,2
739,Rasheed Wallace,1,2
1751,Jahidi White,1,2
937,Scottie Pippen,1,2
739,Rasheed Wallace,1,2
436,Juwan Howard,1,2
393,Rod Strickland,1,2
782,Mitch Richmond,1,2
393,Rod Strickland,1,2
179,Bryant Stith,1,8
1548,Mark Blount,1,2
275,Allan Houston,1,2
948,Marcus Camby,1,1
275,Allan Houston,1,2
952,Antoine Walker,1,2
179,Bryant Stith,1,3
1718,Paul Pierce,1,1
1718,Paul Pierce,1,1
958,Vitaly Potapenko,1,2
164,Chris Childs,1,2
84,Latrell Sprewell,1,1
84,Latrell Sprewell,1,1
275,Allan Houston,1,1
948,Marcus Camby,1,2
84,Latrell Sprewell,1,2
1751,Jahidi White,1,2
1888,Richard Hamilton,1,2
275,Allan Houston,1,2
84,Latrell Sprewell,1,1
363,Christian Laettner,1,2
1888,Richard Hamilton,1,2
948,Marcus Camby,1,2
349,Mark Jackson,1,2
84,Latrell Sprewell,1,2
1888,Richard Hamilton,1,2
363,Christian Laettner,1,4
147,Jalen Rose,1,2
1888,Richard Hamilton,1,2
979,Jermaine O'Neal,1,2
1919,Laron Profit,1,2
363,Christian Laettner,1,3
397,Reggie Miller,1,2
397,Reggie Miller,1,1
147,Jalen Rose,1,2
947,Allen Iverson,1,0
764,David Robinson,1,2
947,Allen Iverson,1,2
1507,Derek Anderson,1,2
947,Allen Iverson,1,2
764,David Robinson,1,2
1495,Tim Duncan,1,2
689,Theo Ratliff,1,2
238,Tyrone Hill,1,2
947,Allen Iverson,1,2
1495,Tim Duncan,1,1
1495,Tim Duncan,1,1
238,Tyrone Hill,1,2
56,Gary Payton,1,1
686,Antonio McDyess,1,0
1740,Rashard Lewis,1,0
56,Gary Payton,1,2
1740,Rashard Lewis,1,1
1740,Rashard Lewis,1,1
89,Nick Van Exel,1,2
56,Gary Payton,1,2
1740,Rashard Lewis,1,2
1740,Rashard Lewis,1,1
121,Patrick Ewing,1,2
121,Patrick Ewing,1,1
1721,Keon Clark,1,2
89,Nick Van Exel,1,3
121,Patrick Ewing,1,2
56,Gary Payton,1,2
56,Gary Payton,1,3
258,Brian Grant,1,2
452,Vin Baker,1,2
224,Eddie Jones,1,2
190,Duane Causwell,1,0
56,Gary Payton,1,1
224,Eddie Jones,1,2
258,Brian Grant,1,2
121,Patrick Ewing,1,2
258,Brian Grant,1,2
693,Joe Smith,1,6
1112,Ben Wallace,1,2
711,Jerry Stackhouse,1,2
922,Elden Campbell,1,2
1088,Chucky Atkins,1,2
693,Joe Smith,1,2
722,Corliss Williamson,1,2
1884,Baron Davis,1,2
1884,Baron Davis,1,2
84,Latrell Sprewell,1,2
922,Elden Campbell,1,2
275,Allan Houston,1,2
703,Kurt Thomas,1,1
84,Latrell Sprewell,1,2
133,David Wesley,1,2
275,Allan Houston,1,2
469,Jamal Mashburn,1,2
